Date,CLOSE,Return
2015-06-25,88.86,-0.011898143000111272
2015-06-26,87.77,-0.012266486608147664
2015-06-29,85.85,-0.02187535604420643
2015-06-30,86.47,0.007221898660454418
2015-07-01,88.55,0.024054585405342888
2015-07-02,89.86,0.0147939017504235
2015-07-03,88.14,-0.019140885822390374
2015-07-06,86.95,-0.013501248014522349
2015-07-07,89.0,0.02357676825761934
2015-07-08,88.58,-0.004719101123595526
2015-07-09,88.45,-0.0014675999096861458
2015-07-10,88.06,-0.004409270774448859
2015-07-13,89.45,0.015784692255280452
2015-07-14,92.2,0.030743432084963773
2015-07-15,94.27,0.022451193058568242
2015-07-16,93.85,-0.00445528800254591
2015-07-17,93.9,0.0005327650506128379
2015-07-20,95.48,0.016826411075612224
2015-07-21,96.25,0.008064516129032251
2015-07-22,94.62,-0.016935064935064914
2015-07-23,94.24,-0.004016064257028162
2015-07-24,93.7,-0.0057300509337859795
2015-07-27,94.65,0.010138740661686185
2015-07-28,96.17,0.016059165346011595
2015-07-29,97.7,0.01590932723302485
2015-07-30,96.35,-0.013817809621289756
2015-07-31,98.96,0.027088738972496085
2015-08-03,98.83,-0.0013136620856911696
2015-08-04,100.77,0.019629667105129922
2015-08-05,100.21,-0.005557209486950487
2015-08-06,98.45,-0.01756311745334793
2015-08-07,96.84,-0.016353478923311293
2015-08-10,96.95,0.0011358942585708576
2015-08-11,95.11,-0.01897885507993813
2015-08-12,93.0,-0.022184838607927637
2015-08-13,92.92,-0.0008602150537634357
2015-08-14,93.15,0.0024752475247524774
2015-08-17,93.87,0.007729468599033895
2015-08-18,93.49,-0.004048151699158509
2015-08-19,93.13,-0.0038506792170285298
2015-08-20,92.0,-0.012133576720712913
2015-08-21,90.15,-0.02010869565217388
2015-08-24,88.29,-0.020632279534109843
2015-08-25,90.59,0.026050515347151304
2015-08-26,90.4,-0.002097361739706316
2015-08-27,92.75,0.025995575221238854
2015-08-28,92.62,-0.0014016172506737812
2015-08-31,91.87,-0.0080976031094796
2015-09-01,89.86,-0.021878741700228632
2015-09-02,91.03,0.013020253728021292
2015-09-03,90.02,-0.011095243326376014
2015-09-04,90.18,0.0017773828038214479
2015-09-07,90.66,0.005322687957418415
2015-09-08,90.76,0.0011030222810501922
2015-09-09,91.95,0.013111502864697977
2015-09-10,90.2,-0.01903208265361611
2015-09-11,88.93,-0.014079822616407944
2015-09-14,90.07,0.012819071179579256
2015-09-15,88.96,-0.012323748195847695
2015-09-16,90.5,0.017311151079136833
2015-09-17,90.45,-0.0005524861878453136
2015-09-18,90.57,0.001326699834162337
2015-09-21,90.2,-0.004085237937506814
