Date,MarketReturn
2015-11-20,0.0038102285176147
2015-11-23,-0.0012349401915593416
2015-11-24,0.0012220896294909966
2015-11-25,-0.0001292397828771552
2015-11-27,0.0005936223891387371
2015-11-30,-0.004640904067250151
2015-12-01,0.010680586999677999
2015-12-02,-0.010995752937987158
2015-12-03,-0.014373578391063457
2015-12-04,0.020525755993794137
2015-12-07,-0.00698956346303703
2015-12-08,-0.006489911269239812
2015-12-09,-0.007738940390290883
2015-12-10,0.00225139430167709
2015-12-11,-0.01942277425044958
2015-12-14,0.00475558669628362
2015-12-15,0.010618514891638675
2015-12-16,0.014514952946300674
2015-12-17,-0.015040495497016582
2015-12-18,-0.017797236873680844
2015-12-21,0.007778414898656383
2015-12-22,0.008816762734086936
2015-12-23,0.012418034595898853
2015-12-24,-0.0015986125980361754
2015-12-28,-0.0021785646703768036
2015-12-29,0.010629710673474513
2015-12-30,-0.007217228968994793
2015-12-31,-0.009411833126550917
2016-01-04,-0.01530377604039257
2016-01-05,0.002012262379140095
2016-01-06,-0.013115420660382515
2016-01-07,-0.023700421050516063
2016-01-08,-0.01083840686741222
2016-01-11,0.0008532645172032449
2016-01-12,0.007802793618448156
2016-01-13,-0.024965440402748285
2016-01-14,0.01669593922593471
2016-01-15,-0.02159909253631931
2016-01-19,0.0005318215419634065
2016-01-20,-0.011693854879261001
2016-01-21,0.005195419855539507
2016-01-22,0.020283682630725774
2016-01-25,-0.015637946405160252
2016-01-26,0.014144309246276299
2016-01-27,-0.010863455608495332
2016-01-28,0.005528558910220527
2016-01-29,0.02476021464486422
2016-02-01,-0.00044324413474616797
2016-02-02,-0.018743103466056232
2016-02-03,0.004992039011471272
2016-02-04,0.0015267734362336416
2016-02-05,-0.018481296823200877
2016-02-08,-0.014153878886199789
2016-02-09,-0.0006636308701657434
2016-02-10,-0.0001889634544679497
2016-02-11,-0.01230114587495812
2016-02-12,0.01951800905373191
2016-02-16,0.01651669365823305
2016-02-17,0.01648044398020665
2016-02-18,-0.004665718645228911
2016-02-19,-2.60711324778784e-05
2016-02-22,0.01445421268341529
2016-02-23,-0.012454381906964795
2016-02-24,0.0044397716094042305
2016-02-25,0.011348326251425123
2016-02-26,-0.0018701644719988364
2016-02-29,-0.008120941454274777
2016-03-01,0.023868794087660294
2016-03-02,0.00409432102509677
2016-03-03,0.003498703717687457
2016-03-04,0.0033059095013543427
2016-03-07,0.0008850044250221512
2016-03-08,-0.011240108704340224
2016-03-09,0.005052393318714987
2016-03-10,0.00015583684385145347
2016-03-11,0.016395502545776264
2016-03-14,-0.0012610091039911842
2016-03-15,-0.0018369610425620353
2016-03-16,0.005600392870784177
2016-03-17,0.0065952387999328455
2016-03-18,0.004405588579773578
2016-03-21,0.0009855677748611402
2016-03-22,-0.0008773640085785184
2016-03-23,-0.006385988876963622
2016-03-24,-0.00037806069592627445
2016-03-28,0.0005452027073489241
2016-03-29,0.008816671166638201
2016-03-30,0.004350343793947387
2016-03-31,-0.0020397780953995692
2016-04-01,0.006330896132521691
2016-04-04,-0.0032082517199124583
2016-04-05,-0.010144569799577008
2016-04-06,0.010507683957812652
2016-04-07,-0.011975845083371128
2016-04-08,0.0027866066574921966
2016-04-11,-0.002739792928306284
2016-04-12,0.00966214330138726
2016-04-13,0.010040160642570406
2016-04-14,0.00017287578874580767
2016-04-15,-0.00098426141983321
2016-04-18,0.006540973600611455
2016-04-19,0.0030845039487379378
2016-04-20,0.0007616146230007281
2016-04-21,-0.005194063926940662
2016-04-22,4.7813031919918814e-05
2016-04-25,-0.0018120272712495167
2016-04-26,0.001872793719674748
2016-04-27,0.001649376105560263
2016-04-28,-0.00923084266043006
2016-04-29,-0.00506308380824827
2016-05-02,0.007810003389338016
2016-05-03,-0.008676727057840061
2016-05-04,-0.005936889651395494
2016-05-05,-0.00023889387261577522
2016-05-06,0.003174634136826171
2016-05-09,0.0007534732687128898
2016-05-10,0.012483666797817872
2016-05-11,-0.0095615503816463
2016-05-12,-0.00016953585925616466
2016-05-13,-0.008478230326872227
2016-05-16,0.009796688181920254
2016-05-17,-0.009411320681679491
2016-05-18,0.00020515726281145064
2016-05-19,-0.0037067243593813526
2016-05-20,0.006019489813925416
2016-05-23,-0.002085444764948985
2016-05-24,0.013681373410675546
2016-05-25,0.006974750248066153
2016-05-26,-0.0002104719354808493
2016-05-27,0.004286876226017977
2016-05-31,-0.0010004478195001498
2016-06-01,0.001130207538531991
2016-06-02,0.002824710741046177
2016-06-03,-0.0029117543676315805
2016-06-06,0.004897266962979874
2016-06-07,0.0012894600859958416
2016-06-08,0.003309455383901483
2016-06-09,-0.0017176941371889187
2016-06-10,-0.009175222644506098
2016-06-13,-0.008115186992800894
2016-06-14,-0.0017988898829277566
2016-06-15,-0.0018406799915194894
2016-06-16,0.0031329954139511784
2016-06-17,-0.003257956005563112
2016-06-20,0.005808171029634712
2016-06-21,0.0027121084843393373
2016-06-22,-0.001651586959643958
2016-06-23,0.013364022153492305
2016-06-24,-0.03591978498287063
2016-06-27,-0.01809650487628911
2016-06-28,0.01777020204544777
2016-06-29,0.01703264590465059
2016-06-30,0.013565002390415248
2016-07-01,0.0019486769007937
2016-07-05,-0.006847523716683512
2016-07-06,0.005352996097771179
2016-07-07,-0.0008715406266519565
2016-07-08,0.015253348586681925
2016-07-11,0.0034086107328981097
2016-07-12,0.007009302064421963
2016-07-13,0.00013474959807435738
2016-07-14,0.005259172191430128
2016-07-15,-0.0009289428076257877
2016-07-18,0.0023823401519147414
2016-07-19,-0.001435236675604079
2016-07-20,0.004270304744474762
2016-07-21,-0.0036124840084306165
2016-07-22,0.004553914935085945
2016-07-25,-0.0030114527155947757
2016-07-26,0.0003228067586511507
2016-07-27,-0.001198609612849011
2016-07-28,0.0016062180948777094
2016-07-29,0.0016312913007012764
2016-08-01,-0.0012697828487301388
2016-08-02,-0.006361592747507805
2016-08-03,0.00313393879547319
2016-08-04,0.00021258994634409945
2016-08-05,0.008603442301027941
2016-08-08,-0.0009070627201803738
2016-08-09,0.0003897491391129382
2016-08-10,-0.002864685984581117
2016-08-11,0.0047345655461528136
2016-08-12,-0.0007960508557545154
2016-08-15,0.002792976351273957
2016-08-16,-0.005479076775563363
2016-08-17,0.001868558180106783
2016-08-18,0.002199594907937863
2016-08-19,-0.001440316046492529
2016-08-22,-0.0005632203382069934
2016-08-23,0.0019517648352453953
2016-08-24,-0.005240294480771901
2016-08-25,-0.001365241054683275
2016-08-26,-0.0015788480393283955
2016-08-29,0.005228119352340244
2016-08-30,-0.0019537878718389745
2016-08-31,-0.0023757880999210057
2016-09-01,-4.145650521647504e-05
2016-09-02,0.004201100024874949
2016-09-06,0.002981678730997528
2016-09-07,-0.00014635395704520882
2016-09-08,-0.002223076078603392
2016-09-09,-0.024522073992573334
2016-09-12,0.014677062331693191
2016-09-13,-0.014830665480954464
2016-09-14,-0.0005876766556026647
2016-09-15,0.01010927804983619
2016-09-16,-0.0037722492851356426
2016-09-19,-1.8698928551330596e-05
2016-09-20,0.00029918845132592686
2016-09-21,0.010917112199498868
2016-09-22,0.006499870557343135
2016-09-23,-0.005736778768866024
2016-09-26,-0.00858783474770064
2016-09-27,0.006444247705139627
2016-09-28,0.005296467941090732
2016-09-29,-0.00932130406149101
2016-09-30,0.007967905240501505
2016-10-03,-0.003260664031693561
2016-10-04,-0.004955580233203749
2016-10-05,0.004296695171798204
2016-10-06,0.0004815416741907885
2016-10-07,-0.0032534698278855467
2016-10-10,0.004605941292820992
2016-10-11,-0.012446502685264704
2016-10-12,0.0011466118788989732
2016-10-13,-0.0030993184304264343
2016-10-14,0.00020163653841631657
2016-10-17,-0.0030380031692749387
2016-10-18,0.006160357394780158
2016-10-19,0.0021919985043934442
2016-10-20,-0.0013757467506726462
2016-10-21,-8.405951413614776e-05
2016-10-24,0.004749761811354558
2016-10-25,-0.0037976507555791406
2016-10-26,-0.0017404206872095873
2016-10-27,-0.0029867768517781723
2016-10-28,-0.003108239882983921
2016-10-31,-0.00012227181023405365
2016-11-01,-0.006786915316417175
2016-11-02,-0.00652548633341532
2016-11-03,-0.0044233867508127744
2016-11-04,-0.0016661400132141901
2016-11-07,0.022223501088635134
2016-11-08,0.003771956162738288
2016-11-09,0.011077043878180648
2016-11-10,0.0019507595018628532
2016-11-11,-0.0013979367745031723
2016-11-14,-0.00011550278361704969
2016-11-15,0.007480824323075508
2016-11-16,-0.0015822857378724464
2016-11-17,0.004676288735564471
2016-11-18,-0.002386700318226631
2016-11-21,0.007461386864659136
2016-11-22,0.0021654277629676866
2016-11-23,0.0008080111124224576
2016-11-25,0.003914329257229898
2016-11-28,-0.005254478505433036
2016-11-29,0.00133531965917566
2016-11-30,-0.0026534703763845258
2016-12-01,-0.0035155379500729778
2016-12-02,0.0003970644613615626
2016-12-05,0.005821300668354734
2016-12-06,0.0034108794353906458
2016-12-07,0.013163188276083426
2016-12-08,0.002159412853860454
2016-12-09,0.005938945503274562
2016-12-12,-0.0011374046815045835
2016-12-13,0.006539770310506121
2016-12-14,-0.008117197541950394
2016-12-15,0.003883228005396644
2016-12-16,-0.0017506399119374683
2016-12-19,0.001975138060378967
2016-12-20,0.0036375208284531446
2016-12-21,-0.002457327062305281
2016-12-22,-0.00186298660592088
2016-12-23,0.0012516807020026555
2016-12-27,0.002248441772426002
2016-12-28,-0.00835654596100277
2016-12-29,-0.00029334376333378653
2016-12-30,-0.004637080639855018
2017-01-03,0.008486575577422162
2017-01-04,0.00572230858833489
2017-01-05,-0.0007706704833204681
2017-01-06,0.00351696782723665
2017-01-09,-0.0035485599346501973
2017-01-10,0.0
2017-01-11,0.002829564987438804
2017-01-12,-0.002144753265474808
2017-01-13,0.0018498617008155804
2017-01-17,-0.0029675025498540064
2017-01-18,0.0017637539739581154
2017-01-19,-0.0036093296770529637
2017-01-20,0.003366185299223723
2017-01-23,-0.0026900775323491777
2017-01-24,0.006564541762317022
2017-01-25,0.008026069375062894
2017-01-26,-0.0007353037152416642
2017-01-27,-0.000866468119198105
2017-01-30,-0.006009526341248739
2017-01-31,-0.0008899995615766487
2017-02-01,0.00029839350204285964
2017-02-02,0.0005702879954376794
2017-02-03,0.007264835478001608
2017-02-06,-0.002115416423640437
2017-02-07,0.00022682067208701362
2017-02-08,0.0006933905489561187
2017-02-09,0.0057524611382027135
2017-02-10,0.0035660587468098193
2017-02-13,0.005245887483269263
2017-02-14,0.004007301621389514
2017-02-15,0.004992342508064018
2017-02-16,-0.0008641055656061214
2017-02-17,0.0016785814708464297
2017-02-21,0.00604807839534538
2017-02-22,-0.0010822785345272479
2017-02-23,0.00041899086684549225
2017-02-24,0.001493351834538359
2017-02-27,0.001018020225231675
2017-02-28,-0.0025783310475788745
2017-03-01,0.013673825117192173
2017-03-02,-0.0058598641045760624
2017-03-03,0.0005037952576072424
2017-03-06,-0.0032772164221692712
2017-03-07,-0.0029133039476952893
2017-03-08,-0.0022842521713062336
2017-03-09,0.0007998374933346764
2017-03-10,0.0032686786165836423
2017-03-13,0.00036668633566550035
2017-03-14,-0.0033790189048102937
2017-03-15,0.008374727853051489
2017-03-16,-0.001626657052061442
2017-03-17,-0.0013143639402364293
2017-03-20,-0.00200988121517931
2017-03-21,-0.012407993359932812
2017-03-22,0.0018899156150544716
2017-03-23,-0.0010602737976110888
2017-03-24,-0.0008440041603438031
2017-03-27,-0.0010196332733214408
2017-03-28,0.007251482966702083
2017-03-29,0.0010854034436120763
2017-03-30,0.0029350353432466836
2017-03-31,-0.002255010430479043
2017-04-03,-0.0016421751202002621
2017-04-04,0.0005595970900948988
2017-04-05,-0.0030548776354145657
2017-04-06,0.0019294927644020188
2017-04-07,-0.0008271509105022279
2017-04-10,0.0006877403907383783
2017-04-11,-0.0014339289653649834
2017-04-12,-0.0037599095922304926
2017-04-13,-0.006814702357852864
2017-04-17,0.008613323600764389
2017-04-18,-0.0029033507733046138
2017-04-19,-0.0017163423974997372
2017-04-20,0.007557192163101911
2017-04-21,-0.0030350108666123976
2017-04-24,0.010840085324159476
2017-04-25,0.006090600846618832
2017-04-26,-0.0004856380907726221
2017-04-27,0.0005528911600243269
2017-04-28,-0.0019131184668260692
2017-05-01,0.00173223722842053
2017-05-02,0.001189115406999841
2017-05-03,-0.0012713441536987835
2017-05-04,0.000582045366039452
2017-05-05,0.004088687267735702
2017-05-08,3.751109703298283e-05
2017-05-09,-0.0010252648600889147
2017-05-10,0.0011306176259533451
2017-05-11,-0.002162833436821554
2017-05-12,-0.0014784250179582514
2017-05-15,0.004776444016897363
2017-05-16,-0.0006868360584768585
2017-05-17,-0.01817825856948263
2017-05-18,0.0036868431882495223
2017-05-19,0.00676749573068669
2017-05-22,0.005160114706536767
2017-05-23,0.0018379127993919386
2017-05-24,0.0024891386829661855
2017-05-25,0.004441875070184231
2017-05-26,0.0003105500047617671
2017-05-30,-0.0012045599423798903
2017-05-31,-0.00046002544645251664
2017-06-01,0.007571108715482167
2017-06-02,0.003707727381216941
2017-06-05,-0.0012176772294358873
2017-06-06,-0.0027790320594393014
2017-06-07,0.001568333655781684
2017-06-08,0.0002671445128517025
2017-06-09,-0.0008299812227020587
2017-06-12,-0.000978710980068076
2017-06-13,0.004511420562363311
2017-06-14,-0.0009957588050893973
2017-06-15,-0.002239614097263254
2017-06-16,0.00028366345181418673
2017-06-19,0.00834720424141544
2017-06-20,-0.006696665117833511
2017-06-21,-0.0005826764545369123
2017-06-22,-0.00045573798760889517
2017-06-23,0.0015608954610804027
2017-06-26,0.00031579379075585834
2017-06-27,-0.008072749039592986
2017-06-28,0.0088080417296994
2017-06-29,-0.008600027041533398
2017-06-30,0.0015332479232963436
2017-07-03,0.0023107934687074394
2017-07-05,0.0014532669688471778
2017-07-06,-0.00936880791271677
2017-07-07,0.006403153854134258
2017-07-10,0.0009277661864273146
2017-07-11,-0.0007827208199616686
2017-07-12,0.007305619802682184
2017-07-13,0.00187455233807432
2017-07-14,0.0046735271648765675
2017-07-17,-5.286121491343554e-05
2017-07-18,0.0005977699520971491
2017-07-19,0.0053726514969865136
2017-07-20,-0.00015360796821128897
2017-07-21,-0.0003679071741898854
2017-07-24,-0.0010636834995592093
2017-07-25,0.002923183435833865
2017-07-26,0.0002825850883885206
2017-07-27,-0.0009726252406339064
2017-07-28,-0.0013411865461215866
2017-07-31,-0.0007281258848751415
2017-08-01,0.002449095251588762
2017-08-02,0.0004926605689827834
2017-08-03,-0.0021835911800677232
2017-08-04,0.0018890363083294837
2017-08-07,0.001647266869345021
2017-08-08,-0.002414436638168982
2017-08-09,-0.0003636481179190021
2017-08-10,-0.01447441815345063
2017-08-11,0.0012755258980974293
2017-08-14,0.01004374682548792
2017-08-15,-0.0004988158193557357
2017-08-16,0.0014201029777529683
2017-08-17,-0.015436913265616137
2017-08-18,-0.0018353833934839914
2017-08-21,0.0011626229102676966
2017-08-22,0.009940824503679613
2017-08-23,-0.003453604674394928
2017-08-24,-0.002074434133647607
2017-08-25,0.0016728373042720346
2017-08-28,0.00048709604797259054
2017-08-29,0.0008427977612674997
2017-08-30,0.004615133058087695
2017-08-31,0.005721051924853171
2017-09-01,0.0019824813383773066
2017-09-05,-0.007550826754961659
2017-09-06,0.003128750737433128
2017-09-07,-0.00017845989113951521
2017-09-08,-0.001488783416494277
2017-09-11,0.01083922760346634
2017-09-12,0.003363999180100441
2017-09-13,0.0007570659488558285
2017-09-14,-0.0011007176679195263
2017-09-15,0.0018472363580994688
2017-09-18,0.0014558660603223306
2017-09-19,0.0011102812845715793
2017-09-20,0.0006343127281429606
2017-09-21,-0.003045960514145296
2017-09-22,0.0006478445173156988
2017-09-25,-0.002222026840165925
2017-09-26,7.209632068461147e-05
2017-09-27,0.004085163646849521
2017-09-28,0.0012046078243665992
2017-09-29,0.0037050907149631662
2017-10-02,0.0038739997459671383
2017-10-03,0.002158853672423522
2017-10-04,0.0012467548864110167
2017-10-05,0.005646756562926125
2017-10-06,-0.0010736382622734686
2017-10-09,-0.001804395664743219
2017-10-10,0.002322446782173193
2017-10-11,0.001803468933287311
2017-10-12,-0.0016867300136190755
2017-10-13,0.0008781111202582625
2017-10-16,0.0017507647356032052
2017-10-17,0.0006724949562879612
2017-10-18,0.0007423730932734074
2017-10-19,0.0003279635804251946
2017-10-20,0.005116896296007312
2017-10-23,-0.0039724915637947555
2017-10-24,0.0016179463387628878
2017-10-25,-0.004663057143858063
2017-10-26,0.0012709461705413538
2017-10-27,0.008072957350414134
2017-10-30,-0.0031924744388955872
2017-10-31,0.0009444852555358096
2017-11-01,0.001592072256781707
2017-11-02,0.00018996960486306058
2017-11-03,0.0030970792875555375
2017-11-06,0.0012713305304810074
2017-11-07,-0.00018910668318461443
2017-11-08,0.0014436587098169973
2017-11-09,-0.003761977813581785
2017-11-10,-0.0008976174447306029
2017-11-13,0.0009836192541532451
2017-11-14,-0.002309620711533511
2017-11-15,-0.005525675974360822
2017-11-16,0.008196146017733552
2017-11-17,-0.0026260422951377427
2017-11-20,0.001275762452255913
2017-11-21,0.006541086075890767
2017-11-22,-0.0007502799121211767
2017-11-24,0.002056155374497548
2017-11-27,-0.0003842577293442506
2017-11-28,0.00984846737551015
2017-11-29,-0.00036923685973555553
2017-11-30,0.008190946928299692
2017-12-01,-0.00202449028924534
2017-12-04,-0.0010521455442770167
2017-12-05,-0.003739429575970621
2017-12-06,-0.00011408709408766704
2017-12-07,0.0029323728639507607
2017-12-08,0.005506298872194781
2017-12-11,0.0032019611540636816
2017-12-12,0.0015488780033008354
2017-12-13,-0.0004729534441145766
2017-12-14,-0.004070826370242253
2017-12-15,0.008974325134520456
2017-12-18,0.005362862086620401
2017-12-19,-0.003230291135099761
2017-12-20,-0.0008279040973793172
2017-12-21,0.0019856303069889503
2017-12-22,-0.0004581739347455649
2017-12-26,-0.0010583824636460903
2017-12-27,0.00079089722066783
2017-12-28,0.0018340279279212002
2017-12-29,-0.005183178668968558
2018-01-02,0.008303380074131894
2018-01-03,0.006398818907860759
2018-01-04,0.004028661363921104
2018-01-05,0.007033799683552555
2018-01-08,0.0016623225124401397
2018-01-09,0.0013029031448006378
2018-01-10,-0.0011122055472160275
2018-01-11,0.007033618001404562
2018-01-12,0.006749627831013516
2018-01-16,-0.0035244630756861017
2018-01-17,0.009415002053003496
2018-01-18,-0.001616379310344751
2018-01-19,0.004385228178396927
2018-01-22,0.008066754439027823
2018-01-23,0.002174396481431362
2018-01-24,-0.0005600307136341964
2018-01-25,0.0006026346765155566
2018-01-26,0.011841155234656897
2018-01-29,-0.006731944014173874
2018-01-30,-0.010898781509218525
2018-01-31,0.0004889403811609849
2018-02-01,-0.0006480605989779287
2018-02-02,-0.021208513171602883
2018-02-05,-0.040979244278871785
2018-02-06,0.017440938639606607
2018-02-07,-0.0050015954644285765
2018-02-08,-0.037536451302551344
2018-02-09,0.014936071290197583
2018-02-12,0.013914603653299107
2018-02-13,0.0026129518072288693
2018-02-14,0.013402479965752168
2018-02-15,0.0120690869070601
2018-02-16,0.0003734622144111466
2018-02-20,-0.005841403693699454
2018-02-21,-0.00549652831466807
2018-02-22,0.0009735944886408721
2018-02-23,0.016028343614550522
2018-02-26,0.011756997779638123
2018-02-27,-0.012706864297021059
2018-02-28,-0.011095806550352139
2018-03-01,-0.013324342350110263
2018-03-02,0.005071573420174946
2018-03-05,0.011032048304691067
2018-03-06,0.0026387939462098053
2018-03-07,-0.00048384968403136774
2018-03-08,0.00446310693853591
2018-03-09,0.017378795678667736
2018-03-12,-0.001273967637633433
2018-03-13,-0.00636359063175973
2018-03-14,-0.005724493818052956
2018-03-15,-0.0007819660444884358
2018-03-16,0.0017034720983646334
2018-03-19,-0.014204163502312905
2018-03-20,0.001481798210046792
2018-03-21,-0.001843986249236318
2018-03-22,-0.02516289137256489
2018-03-23,-0.020966906104724736
2018-03-26,0.0271572407717926
2018-03-27,-0.017276334844182117
2018-03-28,-0.0029166124426820428
2018-03-29,0.01376967370441462
2018-04-02,-0.02233733580221664
2018-04-03,0.01261483879963432
2018-04-04,0.011566486259060316
2018-04-05,0.00686280811739759
2018-04-06,-0.02192020549488527
2018-04-09,0.003336571356168383
2018-04-10,0.01672687474169199
2018-04-11,-0.005525298565605352
2018-04-12,0.008250731400845313
2018-04-13,-0.0028866474724003055
2018-04-16,0.008109023830139561
2018-04-17,0.01066157798822931
2018-04-18,0.0008313657676830566
2018-04-19,-0.005726120857699746
2018-04-20,-0.008536535555283331
2018-04-23,5.617682967939963e-05
2018-04-24,-0.01338056915166519
2018-04-25,0.0018371189116968
2018-04-26,0.01043418958854292
2018-04-27,0.0011136358523251566
2018-04-30,-0.008187541902161422
2018-05-01,0.0025490455240648746
2018-05-02,-0.007205815880669042
2018-05-03,-0.0022536964035709817
2018-05-04,0.012811201149927953
2018-05-07,0.003457960066380883
2018-05-08,-0.0002656559269333947
2018-05-09,0.009682176113057217
2018-05-10,0.009370632999603501
2018-05-11,0.0017076314600799058
2018-05-14,0.0008835217690965624
2018-05-15,-0.006842165025108815
2018-05-16,0.004060558004020054
2018-05-17,-0.000855843612027285
2018-05-18,-0.002632227136203147
2018-05-21,0.007386738519040259
2018-05-22,-0.0031357367883761977
2018-05-23,0.003248373977771557
2018-05-24,-0.002023202806873625
2018-05-25,-0.002357245505469785
2018-05-29,-0.011564198388288038
2018-05-30,0.01269582803565994
2018-05-31,-0.006879563584568427
2018-06-01,0.01084919435028664
2018-06-04,0.0044795986279628774
2018-06-05,0.0007026178887243884
2018-06-06,0.00856737485448189
2018-06-07,-0.0007141955380813858
2018-06-08,0.0031259362467830343
2018-06-11,0.0010687182218256375
2018-06-12,0.0017433501078361058
2018-06-13,-0.004026050917702695
2018-06-14,0.002471510972283708
2018-06-15,-0.0010170746345898873
2018-06-18,-0.0021261593144484836
2018-06-19,-0.004023433979269853
2018-06-20,0.0017121614137458607
2018-06-21,-0.006345489498865264
2018-06-22,0.0018619806819504259
2018-06-25,-0.013724735741665661
2018-06-26,0.0022045806696182613
2018-06-27,-0.008604290761129008
2018-06-28,0.006178624478169192
2018-06-29,0.0007583817752760957
2018-07-02,0.0030680150237090142
2018-07-03,-0.00494735413740377
2018-07-05,0.00862075320099387
2018-07-06,0.008481296202235589
2018-07-09,0.008823039183714743
2018-07-10,0.0034732074550045677
2018-07-11,-0.007094178621538827
2018-07-12,0.008749035695488905
2018-07-13,0.0010792305300737493
2018-07-16,-0.001028090429120665
2018-07-17,0.00397365665748306
2018-07-18,0.0021604883344306103
2018-07-19,-0.003952948196134454
2018-07-20,-0.0009484790461010695
2018-07-23,0.00183808439484201
2018-07-24,0.004780938945058377
2018-07-25,0.009101545880016992
2018-07-26,-0.003032251490652005
2018-07-27,-0.006562253298748155
2018-07-30,-0.005754180827438504
2018-07-31,0.00488474987511589
2018-08-01,-0.0010403758135703045
2018-08-02,0.004926493587738445
2018-08-03,0.0046441380578801095
2018-08-06,0.0035382963367192044
2018-08-07,0.002824165029469361
2018-08-08,-0.00026237996116773576
2018-08-09,-0.001441718864821362
2018-08-10,-0.0071138709971333425
2018-08-13,-0.004005957759204981
2018-08-14,0.00638924424064391
2018-08-15,-0.00760221974957398
2018-08-16,0.007919471183698512
2018-08-17,0.0033231362802699227
2018-08-20,0.002427959426412052
2018-08-21,0.0020685672284348477
2018-08-22,-0.0003981892866123937
2018-08-23,-0.001691231454109654
2018-08-24,0.0061988533346399866
2018-08-27,0.007670392285776817
2018-08-28,0.0002692682118519141
2018-08-29,0.005701427427593275
2018-08-30,-0.004430275493816138
2018-08-31,0.00013443037712890238
2018-09-04,-0.001654305329620409
2018-09-05,-0.002803170482476691
2018-09-06,-0.0036522883057535926
2018-09-07,-0.0022133041469051262
2018-09-10,0.001897843770893859
2018-09-11,0.0037398379635260603
2018-09-12,0.00035666178420923345
2018-09-13,0.005282250806529776
2018-09-14,0.00027546501938591206
2018-09-17,-0.005569745746958565
2018-09-18,0.005369011354195541
2018-09-19,0.00125330973621951
2018-09-20,0.007840574975498171
2018-09-21,-0.00036850635502849727
2018-09-24,-0.0035157543341060027
2018-09-25,-0.0013050760951849316
2018-09-26,-0.00328924803468289
2018-09-27,0.0027632769780832067
2018-09-28,-6.863417982172493e-06
2018-10-01,0.0036410682297065566
2018-10-02,-0.00039663679353352244
2018-10-03,0.0007114930065028613
