Date,MarketReturn
2015-06-25,-0.009513258774706435
2015-06-26,-0.015410016510732039
2015-06-29,-0.022250671667357835
2015-06-30,0.006731212540341147
2015-07-01,0.0103865176772302
2015-07-02,0.01524738473811138
2015-07-03,-0.010982535090538925
2015-07-06,-0.011429500027084205
2015-07-07,0.019433789954337755
2015-07-08,-0.020048733292722165
2015-07-09,0.00027424810311726944
2015-07-10,0.003838420764028516
2015-07-13,-0.003423160961398386
2015-07-14,0.019038222612000277
2015-07-15,0.010542546706350686
2015-07-16,0.005925978496150064
2015-07-17,8.818964300827403e-05
2015-07-20,0.0029629107070421323
2015-07-21,0.00348168598005949
2015-07-22,-0.016138924422170353
2015-07-23,-0.004328001994799324
2015-07-24,-0.004328926891222218
2015-07-27,0.004275884371462757
2015-07-28,-0.0009302491994489515
2015-07-29,0.007072895589736339
2015-07-30,0.008054478859215619
2015-07-31,0.005238557191992177
2015-08-03,-0.003491718135878674
2015-08-04,0.003275051502825921
2015-08-05,-0.004194527808490833
2015-08-06,-0.011261896369404223
2015-08-07,-0.024117217161904403
2015-08-10,0.0062833345510338035
2015-08-11,-0.006534524068830372
2015-08-12,-0.016644741650222783
2015-08-13,0.0010776462719011004
2015-08-14,-0.005827873568551634
2015-08-17,0.0020909175767758192
2015-08-18,-0.012034949792275929
2015-08-19,0.014538666063245831
2015-08-20,-0.01702538939072884
2015-08-21,-0.013992360927277514
2015-08-24,-0.04090438384535733
2015-08-25,0.027192929838242064
2015-08-26,0.006910244681058053
2015-08-27,0.011695793380760877
2015-08-28,0.005789845795196147
2015-08-31,-0.010753096739873902
2015-09-01,-0.021240637603226475
2015-09-02,0.0010007063809749361
2015-09-03,-0.014446731353523479
2015-09-04,0.002545845101237232
2015-09-07,-0.0020235686227831895
2015-09-08,0.016877385496183228
2015-09-09,0.020683048892538025
2015-09-10,-0.024151998620980275
2015-09-11,-0.004690873405299278
2015-09-14,0.00500877521642229
2015-09-15,-0.015324242126949938
2015-09-16,0.016040969233221736
2015-09-17,0.009394183059091343
2015-09-18,0.004604802984378598
2015-09-21,-0.020172130354898066
2015-09-22,0.007382258892266513
2015-09-23,-0.020671682733756525
2015-09-24,0.014725595726375884
2015-09-25,-0.00583630735256413
2015-09-28,0.014160766347355302
2015-09-29,-0.03815390632639104
2015-09-30,0.020982433311646176
2015-10-01,0.01802214433646654
2015-10-02,-0.011756421040277076
2015-10-05,0.019497228820269275
2015-10-06,0.0032812348315696127
2015-10-07,0.005902388048147911
2015-10-08,0.0024048173300756925
2015-10-09,0.01330032243205892
2015-10-12,-0.00886414000795499
2015-10-13,-0.0057329587800263315
2015-10-14,-0.0010763228199657249
2015-10-15,0.00629172839743708
2015-10-16,0.007304015296367039
2015-10-19,0.0002847272313124538
2015-10-20,-0.006470956600944877
2015-10-21,0.0024257009702803867
2015-10-22,0.002953337271116352
2015-10-23,0.01667996504426461
2015-10-26,-0.0006726960161447249
2015-10-27,-0.00033657442034407126
2015-10-28,-0.002057536193932119
2015-10-29,-0.012801769380716754
2015-10-30,-0.0052212876644706085
2015-11-02,-0.014047410008779515
2015-11-03,0.014208835030392164
2015-11-04,0.0005916933883036712
2015-11-05,-0.009404269118516662
2015-11-06,0.004236472174080408
2015-11-09,-0.018312559923298166
2015-11-10,-0.003965230979587897
2015-11-11,0.00458895513021651
2015-11-12,0.000605161441455504
2015-11-13,-0.0145150906217687
2015-11-16,-0.009403519885969991
2015-11-17,0.022862624405451726
2015-11-18,0.002911179711617473
2015-11-19,0.021332138473826756
2015-11-20,0.0025750581772403525
2015-11-23,0.003862179182283265
2015-11-24,-0.009476157986505918
2015-11-25,-0.00625669677024332
2015-11-26,0.0032731963725283197
2015-11-27,-0.0015544936380907926
2015-11-30,-0.006938838273171211
2015-12-01,0.0192780412271365
2015-12-02,-0.0014811720248381066
2015-12-03,-0.005819371279691232
2015-12-04,-0.014557070987240905
2015-12-07,0.0007958692445064752
2015-12-08,-0.009135519910002388
2015-12-09,-0.005500528520534065
2015-12-10,-0.00842436768034649
2015-12-11,-0.0016277269388808024
2015-12-14,-0.02006163634556113
2015-12-15,-0.0038550501156514594
2015-12-16,0.02419749063060106
2015-12-17,0.014636862620316604
2015-12-18,0.0009212073696589496
2015-12-21,0.00045038870503466555
2015-12-22,0.0015071442552359038
2015-12-23,0.004905505501592966
2015-12-24,0.012797074954296273
2015-12-29,0.01146401413318987
2015-12-30,0.009986140907106034
2015-12-31,-0.0045113629955449985
2016-01-04,-0.004796163069544335
2016-01-05,-0.01633621098567506
2016-01-06,-0.011823933338476866
2016-01-07,-0.022017918838203476
2016-01-08,-0.0038919825160169674
2016-01-11,-0.011741604552376494
2016-01-12,-0.001439519889704255
2016-01-13,0.012649489350469834
2016-01-14,-0.015639411316517582
2016-01-15,-0.003381268586792552
2016-01-18,-0.006969424460431695
2016-01-19,0.009138246856154941
2016-01-20,-0.012563480247190673
2016-01-21,0.0046473200454404395
2016-01-22,0.010690789473684292
2016-01-25,0.018429617575264512
2016-01-27,-0.012024128150841085
2016-01-28,0.006024583535500616
2016-01-29,0.005888027008560837
2016-02-01,0.007611627210069027
2016-02-02,-0.009973035133634789
2016-02-03,-0.023331263893617393
2016-02-04,0.021243438320209806
2016-02-05,-0.0008433057585736092
2016-02-08,-0.00016076524255459468
2016-02-09,-0.028801704385576943
2016-02-10,-0.011671943875333768
2016-02-11,0.009506459786000176
2016-02-12,-0.011574122088320093
2016-02-15,0.01641029945648742
2016-02-16,0.01372974088985246
2016-02-17,-0.005682281059063099
2016-02-18,0.02251080477663292
