Date,CLOSE,Return
2015-06-25,16.89,0.004759071980963814
2015-06-26,16.73,-0.009473060982830073
2015-06-29,15.9,-0.04961147638971908
2015-06-30,16.0,0.0062893081761006275
2015-07-01,16.15,0.009374999999999911
2015-07-02,16.73,0.03591331269349851
2015-07-03,16.79,0.003586371787208442
2015-07-06,16.45,-0.020250148898153686
2015-07-07,15.69,-0.0462006079027355
2015-07-08,15.35,-0.0216698534098152
2015-07-09,15.95,0.039087947882736174
2015-07-10,15.75,-0.01253918495297801
2015-07-13,15.57,-0.011428571428571455
2015-07-14,15.42,-0.009633911368015391
2015-07-15,15.5,0.005188067444876765
2015-07-16,15.25,-0.016129032258064502
2015-07-17,15.45,0.013114754098360715
2015-07-20,15.71,0.016828478964401317
2015-07-21,15.81,0.006365372374283806
2015-07-22,16.09,0.017710309930423662
2015-07-23,16.44,0.021752641392169147
2015-07-24,16.54,0.006082725060827077
2015-07-27,16.4,-0.00846432889963733
2015-07-28,16.16,-0.014634146341463317
2015-07-29,16.49,0.020420792079207883
2015-07-30,16.34,-0.0090964220739842
2015-07-31,15.98,-0.022031823745410017
2015-08-03,15.93,-0.0031289111389236623
2015-08-04,15.6,-0.020715630885122405
2015-08-05,15.5,-0.0064102564102563875
2015-08-06,15.5,0.0
2015-08-07,15.35,-0.009677419354838679
2015-08-10,15.25,-0.006514657980456029
2015-08-11,15.0,-0.016393442622950838
2015-08-12,14.5,-0.033333333333333326
2015-08-13,14.6,0.006896551724137945
2015-08-14,14.23,-0.02534246575342458
2015-08-17,14.28,0.0035137034434293835
2015-08-18,14.18,-0.007002801120448154
2015-08-19,13.75,-0.030324400564174847
2015-08-20,13.92,0.012363636363636354
2015-08-21,13.7,-0.015804597701149503
2015-08-24,12.5,-0.08759124087591241
2015-08-25,12.6,0.008000000000000007
2015-08-26,12.55,-0.003968253968253843
2015-08-27,12.6,0.003984063745019917
2015-08-28,13.17,0.0452380952380953
2015-08-31,12.5,-0.05087319665907364
2015-09-01,12.4,-0.008000000000000007
2015-09-02,12.65,0.02016129032258074
2015-09-03,12.45,-0.015810276679842028
2015-09-04,12.31,-0.011244979919678655
2015-09-07,12.27,-0.0032493907392364685
2015-09-08,12.66,0.0317848410757946
2015-09-09,13.1,0.034755134281200695
2015-09-10,12.88,-0.016793893129770865
2015-09-11,12.71,-0.013198757763975166
2015-09-14,12.5,-0.01652242328874909
2015-09-15,12.3,-0.015999999999999903
2015-09-16,12.39,0.007317073170731714
2015-09-17,12.38,-0.0008071025020177647
2015-09-18,12.19,-0.015347334410339308
2015-09-21,12.7,0.041837571780147575
2015-09-22,12.8,0.007874015748031704
2015-09-23,12.86,0.004687499999999956
2015-09-24,13.36,0.038880248833592645
2015-09-25,13.5,0.010479041916167775
2015-09-28,14.05,0.040740740740740744
2015-09-29,13.85,-0.014234875444839923
2015-09-30,13.65,-0.014440433212996373
2015-10-01,13.7,0.00366300366300365
2015-10-02,13.62,-0.00583941605839422
2015-10-05,13.74,0.008810572687224738
2015-10-06,14.1,0.026200873362445476
2015-10-07,14.59,0.034751773049645385
2015-10-08,14.91,0.02193283070596297
2015-10-09,14.7,-0.014084507042253613
2015-10-12,14.61,-0.006122448979591799
2015-10-13,14.6,-0.000684462696783017
2015-10-14,14.75,0.010273972602739656
2015-10-15,14.82,0.004745762711864332
2015-10-16,14.78,-0.0026990553306343035
2015-10-19,15.1,0.021650879566982528
2015-10-20,15.0,-0.0066225165562913135
2015-10-21,14.77,-0.01533333333333331
2015-10-22,14.85,0.005416384563303955
2015-10-23,15.13,0.018855218855218903
2015-10-26,14.86,-0.0178453403833444
2015-10-27,14.73,-0.008748317631224745
2015-10-28,14.81,0.005431093007467691
2015-10-29,14.65,-0.01080351114112088
2015-10-30,15.0,0.023890784982935065
2015-11-02,15.1,0.006666666666666599
2015-11-03,15.9,0.052980132450331174
2015-11-04,16.57,0.042138364779874316
2015-11-05,17.09,0.03138201569100785
2015-11-06,17.95,0.050321825629022765
2015-11-09,18.32,0.020612813370473493
2015-11-10,18.49,0.009279475982532759
2015-11-11,18.5,0.0005408328826392861
2015-11-12,18.1,-0.021621621621621512
2015-11-13,17.93,-0.00939226519337022
2015-11-16,17.2,-0.0407138873396542
2015-11-17,17.67,0.02732558139534902
2015-11-18,18.2,0.029994340690435717
2015-11-19,18.45,0.013736263736263687
2015-11-20,18.72,0.014634146341463428
2015-11-23,19.82,0.058760683760683774
2015-11-24,19.34,-0.024217961654894093
2015-11-25,18.75,-0.030506721820062088
2015-11-26,18.6,-0.007999999999999896
2015-11-27,18.2,-0.021505376344086113
2015-11-30,17.55,-0.03571428571428559
2015-12-01,17.42,-0.007407407407407307
2015-12-02,17.28,-0.008036739380023028
2015-12-03,16.73,-0.03182870370370372
2015-12-04,17.0,0.016138673042438656
2015-12-07,16.66,-0.020000000000000018
2015-12-08,16.56,-0.006002400960384291
2015-12-09,16.72,0.009661835748792313
2015-12-10,16.6,-0.007177033492822837
2015-12-11,16.74,0.008433734939758963
2015-12-14,16.5,-0.014336917562723928
2015-12-15,15.88,-0.037575757575757485
2015-12-16,16.35,0.029596977329974905
2015-12-17,16.76,0.025076452599388288
2015-12-18,16.78,0.0011933174224343368
2015-12-21,17.15,0.022050059594755478
2015-12-22,17.56,0.023906705539358697
2015-12-23,17.64,0.004555808656036442
2015-12-24,18.0,0.020408163265306145
2015-12-29,18.41,0.022777777777777786
2015-12-30,18.6,0.010320478001086375
2015-12-31,18.65,0.0026881720430105283
2016-01-04,18.16,-0.026273458445040143
2016-01-05,17.6,-0.03083700440528625
2016-01-06,17.75,0.008522727272727293
2016-01-07,16.99,-0.04281690140845085
