Date,CLOSE,Return
2015-06-25,27.19,0.002211573903428077
2015-06-26,27.2,0.00036778227289446797
2015-06-29,26.405,-0.02922794117647054
2015-06-30,26.205,-0.007574323044877929
2015-07-01,26.53,0.012402213318069233
2015-07-02,26.305,-0.008480964945344893
2015-07-03,26.135,-0.006462649686371336
2015-07-06,26.725,0.022575090874306536
2015-07-07,26.195,-0.019831618334892442
2015-07-08,26.675,0.018324107654132504
2015-07-09,27.435,0.028491096532333504
2015-07-10,28.16,0.02642609804993623
2015-07-13,28.44,0.009943181818181879
2015-07-14,28.315,-0.004395218002812951
2015-07-15,28.495,0.006357054564718245
2015-07-16,28.88,0.013511142305667523
2015-07-17,28.64,-0.008310249307479145
2015-07-20,28.94,0.010474860335195624
2015-07-21,28.49,-0.015549412577747113
2015-07-22,28.45,-0.0014040014040013205
2015-07-23,28.415,-0.0012302284710017375
2015-07-24,27.91,-0.017772303360900854
2015-07-27,27.245,-0.023826585453242566
2015-07-28,27.535,0.010644154890805613
2015-07-29,27.33,-0.0074450699110224505
2015-07-30,27.42,0.003293084522502765
2015-07-31,27.52,0.003646973012399579
2015-08-03,28.04,0.018895348837209225
2015-08-04,27.895,-0.005171184022824571
2015-08-05,28.27,0.013443269403118796
2015-08-06,27.24,-0.036434382737884685
2015-08-07,26.875,-0.013399412628487428
2015-08-10,27.035,0.005953488372093085
2015-08-11,26.82,-0.00795265396707967
2015-08-12,26.43,-0.014541387024608499
2015-08-13,26.48,0.0018917896329928574
2015-08-14,26.19,-0.010951661631419918
2015-08-17,26.255,0.002481863306605492
2015-08-18,26.15,-0.003999238240335212
2015-08-19,25.735,-0.015869980879541057
2015-08-20,25.34,-0.01534874684282106
2015-08-21,24.56,-0.030781373322809835
2015-08-24,23.575,-0.040105863192182345
2015-08-25,24.43,0.03626723223753969
2015-08-26,24.395,-0.0014326647564469885
2015-08-27,24.835,0.018036482885837257
2015-08-28,24.73,-0.004227904167505514
2015-08-31,24.555,-0.007076425394258012
2015-09-01,23.94,-0.02504581551618812
2015-09-02,24.165,0.009398496240601517
2015-09-03,24.69,0.02172563625077606
2015-09-04,24.185,-0.020453624949372307
2015-09-07,24.205,0.0008269588587968002
2015-09-08,24.325,0.004957653377401394
2015-09-09,24.295,-0.0012332990750255624
2015-09-10,24.07,-0.009261164848734404
2015-09-11,23.84,-0.009555463232239325
2015-09-14,23.905,0.0027265100671141074
2015-09-15,24.48,0.024053545283413413
2015-09-16,24.58,0.004084967320261423
2015-09-17,24.65,0.002847843775427128
2015-09-18,23.68,-0.03935091277890457
2015-09-21,23.895,0.009079391891891886
2015-09-22,23.3,-0.02490060682151074
2015-09-23,23.305,0.00021459227467812703
2015-09-24,23.145,-0.0068654795108346045
2015-09-25,23.995,0.03672499459926559
2015-09-28,23.685,-0.012919358199624975
2015-09-29,24.405,0.030398986700443498
2015-09-30,24.775,0.015160827699241874
2015-10-01,24.485,-0.01170534813319879
2015-10-02,24.775,0.011843986113947214
2015-10-05,25.535,0.030676084762865763
2015-10-06,25.77,0.009203054630898766
2015-10-07,25.89,0.00465657741559955
2015-10-08,26.085,0.007531865585167941
2015-10-09,26.39,0.011692543607437322
