Date,CLOSE,Return
2015-06-25,103.6,0.005337214944201918
2015-06-26,103.24,-0.0034749034749034236
2015-06-29,101.02,-0.0215032932971716
2015-06-30,100.77,-0.002474757473767575
2015-07-01,101.62,0.008435050114121267
2015-07-02,101.41,-0.002066522338122545
2015-07-06,101.92,0.00502908983334982
2015-07-07,103.58,0.01628728414442704
2015-07-08,103.43,-0.0014481560146745176
2015-07-09,103.58,0.0014502562119307338
2015-07-10,104.36,0.007530411276308158
2015-07-13,105.43,0.010252970486776647
2015-07-14,105.83,0.0037939865313476595
2015-07-15,106.33,0.004724558253803357
2015-07-16,108.1,0.016646289852346507
2015-07-17,106.77,-0.012303422756706706
2015-07-20,106.63,-0.0013112297461833622
2015-07-21,106.15,-0.0045015474069209915
2015-07-22,106.72,0.005369759773904859
2015-07-23,107.25,0.004966266866566649
2015-07-24,106.69,-0.005221445221445298
2015-07-27,105.0,-0.01584028493766987
2015-07-28,105.64,0.0060952380952381535
2015-07-29,105.52,-0.0011359333585763132
2015-07-30,105.74,0.0020849128127369276
2015-07-31,105.77,0.000283714772082444
2015-08-03,105.05,-0.00680722322019478
2015-08-04,105.59,0.005140409328891149
2015-08-05,106.78,0.011270006629415574
2015-08-06,104.17,-0.024442779546731574
2015-08-07,105.44,0.012191609868484221
2015-08-10,104.99,-0.004267830045523557
2015-08-11,104.62,-0.003524145156681535
2015-08-12,104.72,0.0009558401835212393
2015-08-13,104.9,0.001718869365928244
2015-08-14,105.62,0.0068636796949475
2015-08-17,105.56,-0.0005680742283659113
2015-08-18,105.72,0.0015157256536566521
2015-08-19,106.27,0.005202421490730247
2015-08-20,102.93,-0.03142937799943535
2015-08-21,89.28,-0.1326143981346547
2015-08-24,84.25,-0.05633960573476704
2015-08-25,79.87,-0.05198813056379814
2015-08-26,83.29,0.0428195818204582
2015-08-27,86.6,0.03974066514587582
2015-08-28,86.21,-0.004503464203233221
2015-08-31,85.75,-0.005335807910915147
2015-09-01,84.1,-0.019241982507288702
2015-09-02,85.83,0.020570749108204556
2015-09-03,86.04,0.0024466969591052656
2015-09-04,85.13,-0.010576476057647777
2015-09-08,87.74,0.030658992129684037
2015-09-09,86.64,-0.012537041258262938
2015-09-10,88.3,0.019159741458910418
2015-09-11,89.31,0.011438278595696572
2015-09-14,88.82,-0.005486507669913876
2015-09-15,88.99,0.0019139833370862558
2015-09-16,89.47,0.005393864479154908
2015-09-17,85.77,-0.04135464401475353
2015-09-18,85.49,-0.003264544712603512
2015-09-21,86.81,0.015440402386244001
2015-09-22,86.85,0.0004607764082478205
2015-09-23,87.59,0.00852043753598175
2015-09-24,87.86,0.0030825436693686648
2015-09-25,87.88,0.00022763487366250779
2015-09-28,86.22,-0.018889394629039602
2015-09-29,86.83,0.007074924611458977
2015-09-30,88.75,0.022112173212023523
2015-10-01,88.86,0.0012394366197183704
2015-10-02,89.5,0.007202340760747328
2015-10-05,91.31,0.020223463687150778
2015-10-06,90.81,-0.00547585149490748
2015-10-07,90.96,0.0016518004625041272
2015-10-08,92.29,0.01462181178540023
2015-10-09,92.7,0.004442518149311958
2015-10-12,93.21,0.005501618122977225
2015-10-13,91.36,-0.01984765583091941
2015-10-14,90.41,-0.010398423817863378
2015-10-15,92.43,0.022342661210043246
2015-10-16,93.62,0.012874607811316663
2015-10-19,94.08,0.004913480025635408
2015-10-20,94.3,0.0023384353741495723
2015-10-21,93.87,-0.004559915164368933
2015-10-22,96.86,0.0318525620539043
2015-10-23,97.94,0.011150113565971509
2015-10-26,97.71,-0.0023483765570757598
2015-10-27,98.03,0.003274997441408356
2015-10-28,97.99,-0.00040803835560554447
2015-10-29,97.745,-0.002500255128074169
2015-10-30,97.43,-0.0032226712363803145
2015-11-02,97.51,0.0008211023298778652
2015-11-03,97.71,0.00205107168495533
2015-11-04,98.85,0.011667178385016852
2015-11-05,97.78,-0.01082448153768334
2015-11-06,98.28,0.005113520147269401
2015-11-09,97.51,-0.007834757834757844
2015-11-10,98.88,0.014049841041944289
2015-11-11,99.39,0.005157766990291357
2015-11-12,98.05,-0.013482241674212747
2015-11-13,96.53,-0.015502294747577694
2015-11-16,96.9,0.0038330052833317474
